acc_pitch,acc_roll,acc_yaw,gyro_pitch,gyro_roll,gyro_yaw,magno_pitch,magno_roll,magno_yaw,y
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.63,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.48,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.63,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.33,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.64,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.67,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.72,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.72,-44.04,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.65,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.71,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.67,7.69,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.7,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.69,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.69,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.18,-45.0,-0.1,-0.1,-0.1,14.66,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.68,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.67,7.67,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.7,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.67,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.67,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.67,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,1.03,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,2
0.0,0.59,-45.0,-0.1,-0.1,-0.1,14.67,7.65,-44.03,2
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.65,-44.03,3
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
0.0,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.68,7.66,-44.03,3
0.15,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
0.0,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.67,-44.03,3
0.0,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
0.0,0.88,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
0.0,1.03,-45.0,-0.1,-0.1,-0.1,14.69,7.66,-44.03,3
-1.04,0.59,-45.0,-0.1,-0.1,-0.1,14.57,7.34,-44.05,3
0.29,0.59,-45.0,-0.1,-0.1,-0.1,13.57,4.74,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.6,4.73,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.59,4.74,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.6,4.74,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.6,4.74,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.61,4.74,-44.18,3
0.29,0.44,-45.0,-0.1,-0.1,-0.1,13.6,4.74,-44.18,3
0.29,0.59,-45.0,-0.1,-0.1,-0.1,13.6,4.74,-44.18,3
0.89,-18.95,-45.0,-0.1,0.0,-0.0,11.0,4.01,-44.47,3
-4.31,-17.82,-44.91,13.63,-70.53,-35.26,10.77,4.03,-44.49,3
3.19,-1.75,-44.96,25.07,-27.78,-41.28,13.06,5.06,-44.24,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.54,4.82,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.56,4.82,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.57,4.82,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.58,4.82,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.58,4.83,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.58,4.83,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.59,4.82,-44.18,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.58,4.82,-44.18,4
0.59,0.29,-45.0,0.0,0.0,45.0,13.52,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.52,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.78,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.52,4.78,-44.19,4
0.59,0.29,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.52,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.77,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.76,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.54,4.76,-44.19,4
0.59,0.44,-45.0,-0.1,-0.1,-0.1,13.53,4.76,-44.19,4
0.59,0.44,-45.0,-0.0,0.0,45.0,13.5,4.75,-44.19,4
-1.97,-43.36,-44.97,7.21,70.25,-42.88,11.89,3.09,-44.38,4
7.16,-1.92,-44.78,-33.33,55.5,13.63,14.65,7.67,-44.04,4
0.16,-19.55,-45.0,-5.82,35.1,-44.78,11.08,6.2,-44.45,4
19.97,-22.12,-42.91,-56.85,4.24,28.51,14.97,4.93,-44.0,4
29.65,-5.58,-40.95,18.2,8.98,-43.49,12.54,5.5,-44.3,4
-15.73,-56.56,-41.04,17.45,49.75,41.54,13.27,3.4,-44.22,4
1.78,-28.21,-44.98,-0.0,-0.1,-0.1,12.04,3.13,-44.36,4
1.91,-24.71,-44.98,45.0,-45.0,-0.0,12.07,3.24,-44.36,4
2.35,-26.34,-44.97,45.0,0.0,35.26,12.21,3.14,-44.34,4
4.28,-43.38,-44.85,32.31,15.5,-39.76,12.06,2.83,-44.36,4
2.8,-28.11,-44.96,-17.55,-17.55,43.49,12.26,3.08,-44.34,4
-9.3,-24.09,-44.54,78.01,-11.76,-2.38,11.72,3.6,-44.39,4
-4.1,-11.34,-44.92,-0.1,-0.1,-0.1,12.35,3.65,-44.33,4
-35.49,-16.8,-38.49,-18.43,-71.56,-0.0,10.69,3.59,-44.5,4
-50.8,11.44,31.48,31.99,31.99,37.99,12.81,10.96,-44.25,4
-48.6,25.83,28.93,45.0,45.0,-0.0,14.06,11.62,-44.09,4
-45.29,25.57,31.63,-26.56,-0.0,-41.81,14.53,11.28,-44.03,4
-46.55,24.58,31.06,-0.1,-0.1,-0.1,14.23,11.25,-44.07,4
-59.51,20.91,21.11,63.43,0.66,24.09,12.6,9.56,-44.28,4
27.53,4.57,-41.54,36.6,17.35,-37.99,15.61,8.22,-43.9,4
24.03,-14.99,-42.2,-21.8,0.0,42.88,14.71,6.82,-44.03,4
20.8,-13.74,-42.95,-63.43,-26.56,0.0,11.97,5.72,-44.36,4
25.41,-7.48,-42.04,-24.09,-24.09,41.81,16.17,5.6,-43.83,4
20.93,-11.93,-42.95,-15.5,53.3,41.81,12.22,2.77,-44.34,4
20.63,-10.89,-43.03,24.09,-24.09,-41.81,10.53,3.52,-44.51,4
25.17,-11.83,-42.01,36.6,17.35,-37.99,11.73,3.07,-44.39,4
23.31,-5.13,-42.54,45.0,-0.0,35.26,12.56,2.57,-44.3,4
37.45,-12.99,-38.0,30.89,-19.07,-40.02,17.16,3.9,-43.69,4
34.0,-7.19,-39.56,-37.21,9.95,38.29,16.43,4.86,-43.8,4
43.21,-9.74,-35.73,-26.56,0.0,41.81,16.09,4.98,-43.85,1
6.49,-48.36,-44.58,4.49,-44.82,-44.82,14.2,6.12,-44.1,1
14.43,-36.6,-43.55,9.46,-36.29,-44.39,10.91,5.83,-44.47,1
19.15,-37.03,-42.35,-25.24,39.76,39.76,10.27,5.16,-44.53,1
30.69,-5.74,-40.64,19.69,-9.7,-43.22,11.27,8.26,-44.43,1
-10.49,-5.46,-44.51,13.1,-20.86,44.13,11.66,8.57,-44.39,1
-18.76,-3.95,-43.43,-18.41,-3.02,-43.49,13.55,7.85,-44.18,1
-48.63,-40.66,8.29,33.54,-16.04,39.29,11.78,7.63,-44.38,1
-55.97,3.24,29.15,18.43,71.56,-0.0,14.78,6.36,-44.02,1
-54.62,1.92,30.04,35.26,-35.26,-35.26,16.28,6.67,-43.81,1
-56.53,1.33,28.86,-0.0,-0.1,-0.1,16.72,7.08,-43.74,1
-57.08,-0.74,28.52,-40.33,-10.66,36.96,16.27,6.59,-43.81,1
-57.5,2.95,28.17,50.19,30.81,-24.09,14.38,6.57,-44.08,1
-76.29,2.95,13.04,-0.1,-0.1,-0.1,15.91,5.87,-43.87,1
-76.45,2.06,13.04,-0.1,0.0,-0.0,15.96,5.58,-43.86,1
-32.86,-45.7,-32.19,42.48,-22.5,34.31,13.91,5.39,-44.14,1
-13.74,-40.25,-43.54,0.0,-0.1,-0.1,13.48,4.95,-44.19,1
-13.51,-37.11,-43.72,0.0,45.0,-45.0,13.56,4.98,-44.18,1
-4.49,-44.58,-44.83,-15.82,70.88,29.02,13.88,4.83,-44.14,1
69.85,-0.43,-19.01,15.07,44.33,-42.97,14.84,8.4,-44.01,4
66.94,13.98,17.63,-10.85,26.05,44.36,30.29,13.34,-40.54,4
66.32,14.64,17.88,0.0,68.2,45.0,29.97,12.3,-40.68,4
71.22,13.08,13.23,-64.55,-9.75,-21.84,28.98,13.93,-40.91,4
64.2,14.84,20.0,-61.84,-9.7,-24.09,28.69,13.29,-41.02,4
77.71,12.0,2.69,73.93,10.38,12.06,11.5,14.5,-44.38,4
36.35,10.33,38.59,-0.1,-0.1,-0.1,-21.16,22.76,-42.62,2
72.78,-1.18,-16.45,-0.1,-0.1,-0.1,14.32,6.72,-44.08,2
69.39,-1.32,-19.36,-0.1,-0.1,-0.1,14.37,6.63,-44.08,2
59.57,-3.02,-26.76,62.53,-27.47,-0.0,11.62,9.22,-44.39,2
49.49,-2.79,-32.96,-0.1,-0.1,-0.1,10.01,10.61,-44.54,2
48.97,-2.78,-33.24,-0.1,-0.1,-0.1,10.01,10.6,-44.54,2
48.76,-2.79,-33.35,-0.1,-0.1,-0.1,10.02,10.6,-44.54,2
48.56,-2.79,-33.46,-0.1,-0.1,-0.1,10.0,10.61,-44.55,2
48.47,-2.64,-33.51,-0.1,-0.1,-0.1,9.99,10.6,-44.55,2
48.15,-2.64,-33.67,-0.1,-0.1,-0.1,10.01,10.58,-44.54,2
47.95,-2.64,-33.78,-0.1,-0.1,-0.1,10.02,10.58,-44.54,2
47.94,-2.79,-33.78,-0.1,-0.1,-0.1,10.02,10.58,-44.54,2
47.95,-2.64,-33.78,-0.1,-0.1,-0.1,10.02,10.57,-44.54,2
47.95,-2.64,-33.78,-0.1,-0.1,-0.1,10.01,10.57,-44.54,2
47.84,-2.64,-33.84,-0.1,-0.1,-0.1,10.01,10.57,-44.54,2
47.73,-2.79,-33.89,-0.1,-0.1,-0.1,10.02,10.57,-44.54,2
